@RELATION FEATURE_VALUES_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
mip7985, 1, 2897.0, 4224.0, 446536.0, 0.132697, 0.213776, 0.496716, 276.0, 2621.0, 0.095271, 0.904729, 0.468702, 1.90115, 0.157717, 2.17617, -0.00200455, -51.7696, 0.130682, 2.76591, 0.0165968, 26.4412, 0.254004, 5.77866, 1.68388, 2.97244, 0.000669609, 64.9846, 105.583, 2.53674, 170.158, 1.47679, 551.0, 0.623918, 1.39581, 1.00551, 15.2911, 0.00822302, 128.595, 1.96426, 3.46752, 0.000381534, 0.0195292, 4.8665e-07, 2.49096e-05, 1.36262e-05, 0.00069747, 105.714, 2.53495, 154.137, 1.58342, 551.0, 0.640515, 1.50786, 0.933909, 15.6687, 0.00958508, 111.388, 1.99457, 3.41283, 0.000345185, 0.0185759, 4.40287e-07, 2.36938e-05, 1.2328e-05, 0.000663426, 1.0, 0.0, 0.23, 1731.0, 1392.0, 441817.0, 37.0, 0.0, 3.0, 0.0, 28.0, 13.0
mip6742, 1, 2959.0, 4348.0, 495919.0, 0.131356, 0.22042, 0.498216, 307.0, 2652.0, 0.103751, 0.896249, 0.475557, 1.93591, 0.180562, 1.98668, -0.00306519, -36.1489, 0.141214, 2.62904, 0.0181074, 26.0844, 0.256453, 6.02169, 1.61983, 2.15902, 0.000650512, 65.9318, 113.916, 2.4299, 186.767, 1.49145, 613.0, 0.621481, 1.38816, 1.01893, 15.0064, 0.00719846, 179.433, 2.13017, 3.31778, 0.000377074, 0.0194147, 4.80962e-07, 2.47637e-05, 1.34669e-05, 0.000693383, 114.057, 2.42816, 167.597, 1.60898, 614.0, 0.639589, 1.50882, 0.939822, 15.4135, 0.00852343, 152.031, 2.16429, 3.26328, 0.000337952, 0.0183804, 4.31061e-07, 2.34443e-05, 1.20697e-05, 0.000656442, 1.0, 0.0, 0.26, 2086.0, 1585.0, 491693.0, 568.0, 0.0, 0.0, 0.0, 78.0, 40.0
mip5933, 1, 2861.0, 4152.0, 417862.0, 0.134077, 0.217297, 0.494688, 258.0, 2603.0, 0.0901783, 0.909822, 0.49487, 1.84136, 0.243757, 1.65177, -0.000363206, -273.904, 0.124277, 2.8582, 0.0163922, 27.0189, 0.2638, 5.80817, 1.20882, 1.40427, 0.00068122, 64.4283, 100.517, 2.60766, 160.333, 1.46806, 515.0, 0.622621, 1.36877, 0.993132, 15.533, 0.00741417, 185.377, 1.86866, 3.5587, 0.000384172, 0.0195965, 4.90015e-07, 2.49956e-05, 1.37204e-05, 0.000699877, 100.641, 2.60584, 146.055, 1.56824, 515.0, 0.639013, 1.49096, 0.927362, 15.8762, 0.00837811, 164.134, 1.89954, 3.49994, 0.000349528, 0.0186924, 4.45827e-07, 2.38424e-05, 1.24831e-05, 0.000667586, 1.0, 0.0, 0.21, 2017.0, 1526.0, 413841.0, 49.0, 0.0, 1.0, 0.0, 25.0, 12.0
mip3667, 1, 3015.0, 4460.0, 540523.0, 0.118609, 0.201208, 0.494313, 335.0, 2680.0, 0.111111, 0.888889, 0.515474, 1.88569, 0.114835, 2.48384, -0.000897855, -129.263, 0.150224, 2.52429, 0.0209859, 24.1228, 0.279395, 5.64451, 1.44535, 3.58196, 0.000634176, 66.7757, 121.043, 2.34683, 201.438, 1.50434, 669.0, 0.638959, 1.36576, 1.06334, 14.3088, 0.00745399, 212.092, 2.26586, 3.21104, 0.000373134, 0.0193131, 4.75937e-07, 2.4634e-05, 1.33262e-05, 0.000689753, 121.193, 2.34513, 179.278, 1.63151, 670.0, 0.659945, 1.51252, 0.976238, 14.7062, 0.00861643, 184.259, 2.30071, 3.16131, 0.000331675, 0.0182089, 4.23055e-07, 2.32257e-05, 1.18455e-05, 0.000650319, 1.0, 0.0, 0.28, 2068.0, 1590.0, 536065.0, 251.0, 0.0, 0.0, 0.0, 42.0, 22.0
mip6751, 1, 2899.0, 4228.0, 448129.0, 0.1213, 0.20824, 0.499025, 277.0, 2622.0, 0.0955502, 0.90445, 0.462912, 1.8136, 0.193995, 1.93212, -0.00246662, -44.5414, 0.131031, 2.76109, 0.0205771, 20.2981, 0.314079, 4.38707, 1.52777, 2.93603, 0.000668975, 65.0154, 105.86, 2.53301, 170.7, 1.47727, 553.0, 0.623433, 1.38045, 1.00529, 15.2914, 0.00731238, 166.505, 1.97294, 3.45701, 0.000381388, 0.0195254, 4.86465e-07, 2.49049e-05, 1.3621e-05, 0.000697337, 105.991, 2.53122, 154.581, 1.58425, 553.0, 0.64401, 1.48394, 0.939247, 15.5733, 0.00854599, 143.284, 2.00624, 3.39792, 0.000344947, 0.0185695, 4.39983e-07, 2.36856e-05, 1.23195e-05, 0.000663198, 1.0, 0.0, 0.23, 1728.0, 1391.0, 443397.0, 203.0, 0.0, 0.0, 0.0, 7.0, 3.0
mip2503, 1, 3025.0, 4480.0, 548488.0, 0.121992, 0.205009, 0.496775, 340.0, 2685.0, 0.112397, 0.887603, 0.497149, 1.96918, 0.132724, 2.2855, -0.00235392, -49.0825, 0.151786, 2.50715, 0.0209065, 24.0847, 0.275473, 5.73015, 1.34512, 1.80938, 0.000631345, 66.9253, 122.279, 2.33313, 204.025, 1.50661, 679.0, 0.634686, 1.38054, 1.05899, 14.3527, 0.00766335, 177.83, 2.2939, 3.18733, 0.000372439, 0.0192951, 4.7505e-07, 2.46111e-05, 1.33014e-05, 0.000689111, 122.43, 2.33143, 181.318, 1.63548, 680.0, 0.655593, 1.52433, 0.970928, 14.7608, 0.00874717, 155.995, 2.32971, 3.13741, 0.000330579, 0.0181788, 4.21656e-07, 2.31873e-05, 1.18064e-05, 0.000649243, 1.0, 0.0, 0.28, 2133.0, 1625.0, 544125.0, 99.0, 0.0, 0.0, 0.0, 87.0, 43.0
mip3241, 1, 3001.0, 4432.0, 529372.0, 0.138733, 0.221902, 0.499559, 328.0, 2673.0, 0.109297, 0.890703, 0.508425, 1.9207, 0.101666, 2.65177, 0.00125528, 83.7213, 0.148014, 2.54904, 0.0180106, 27.8299, 0.243362, 6.5918, 1.23679, 1.80986, 0.000638183, 66.5658, 119.295, 2.36656, 197.799, 1.50114, 655.0, 0.642806, 1.37637, 1.06581, 14.2916, 0.00762565, 176.957, 2.23243, 3.23659, 0.000374111, 0.0193383, 4.77183e-07, 2.46663e-05, 1.33611e-05, 0.000690655, 119.443, 2.36485, 176.399, 1.62592, 656.0, 0.660817, 1.53592, 0.975922, 14.7428, 0.00861207, 156.851, 2.26737, 3.18615, 0.000333222, 0.0182513, 4.25028e-07, 2.32798e-05, 1.19008e-05, 0.000651833, 0.0, 0.0, 0.27, 2013.0, 1559.0, 524853.0, 16.0, 0.0, 0.0, 0.0, 96.0, 49.0
mip1778, 1, 2977.0, 4384.0, 510256.0, 0.135555, 0.215255, 0.498698, 316.0, 2661.0, 0.106147, 0.893853, 0.517284, 1.93292, 0.109709, 2.49246, 0.00121689, 82.3009, 0.144161, 2.59364, 0.0174012, 29.1155, 0.241414, 6.82115, 1.2347, 2.01648, 0.00064517, 66.2042, 116.246, 2.40196, 191.516, 1.49563, 631.0, 0.639363, 1.37445, 1.05335, 14.492, 0.00679051, 208.423, 2.17451, 3.28188, 0.000375799, 0.0193819, 4.79335e-07, 2.47218e-05, 1.34214e-05, 0.00069221, 116.391, 2.40023, 171.399, 1.61627, 632.0, 0.656764, 1.5429, 0.967166, 14.9348, 0.00777429, 182.257, 2.20899, 3.23025, 0.000335909, 0.0183247, 4.28455e-07, 2.33734e-05, 1.19967e-05, 0.000654455, 1.0, 0.0, 0.26, 2019.0, 1556.0, 505833.0, 353.0, 0.0, 0.0, 0.0, 91.0, 45.0
mip8404, 1, 2973.0, 4376.0, 507070.0, 0.19645, 0.297832, 0.49889, 314.0, 2659.0, 0.105617, 0.894383, 0.464114, 1.97036, 0.14309, 2.2485, -0.00440159, -26.6272, 0.14351, 2.60136, 0.019145, 24.4339, 0.266811, 5.63904, 1.68973, 3.07706, 0.00064635, 66.1438, 115.732, 2.40806, 190.463, 1.4947, 627.0, 0.626105, 1.39074, 1.0304, 14.8221, 0.00817241, 219.304, 2.16615, 3.28761, 0.000376081, 0.0193892, 4.79695e-07, 2.47311e-05, 1.34315e-05, 0.00069247, 115.875, 2.40633, 170.558, 1.61466, 628.0, 0.64525, 1.51875, 0.949752, 15.2185, 0.00956134, 188.088, 2.20021, 3.23471, 0.000336361, 0.0183371, 4.29031e-07, 2.33891e-05, 1.20129e-05, 0.000654895, 1.0, 0.0, 0.26, 2057.0, 1574.0, 502737.0, 211.0, 0.0, 0.0, 0.0, 87.0, 44.0
mip888, 1, 2971.0, 4372.0, 505477.0, 0.126591, 0.207778, 0.498719, 313.0, 2658.0, 0.105352, 0.894648, 0.512435, 1.8988, 0.13164, 2.32703, -0.000156376, -708.696, 0.143184, 2.60524, 0.0196165, 25.0557, 0.274004, 5.78027, 1.52994, 3.85635, 0.000646941, 66.1135, 115.474, 2.41113, 189.936, 1.49424, 625.0, 0.630404, 1.37931, 1.03692, 14.7303, 0.00791228, 210.025, 2.15865, 3.29539, 0.000376223, 0.0193928, 4.79876e-07, 2.47357e-05, 1.34365e-05, 0.0006926, 115.617, 2.4094, 170.137, 1.61385, 626.0, 0.65002, 1.53901, 0.956543, 15.115, 0.00913941, 182.735, 2.19344, 3.24292, 0.000336587, 0.0183432, 4.2932e-07, 2.3397e-05, 1.2021e-05, 0.000655115, 1.0, 0.0, 0.26, 2036.0, 1563.0, 501109.0, 96.0, 0.0, 0.0, 0.0, 14.0, 7.0
mip2499, 1, 2963.0, 4356.0, 499105.0, 0.128426, 0.209239, 0.497314, 309.0, 2654.0, 0.104286, 0.895714, 0.490969, 1.87921, 0.113411, 2.5208, 0.0012383, 81.1451, 0.141873, 2.62102, 0.0174071, 26.9608, 0.24539, 6.19045, 1.14174, 1.0022, 0.000649318, 65.9924, 114.437, 2.42358, 187.825, 1.49238, 617.0, 0.634233, 1.38376, 1.04096, 14.6822, 0.00844814, 174.833, 2.13757, 3.31332, 0.00037679, 0.0194074, 4.80599e-07, 2.47544e-05, 1.34568e-05, 0.000693122, 114.579, 2.42185, 168.446, 1.6106, 618.0, 0.65164, 1.51898, 0.957997, 15.1098, 0.00935715, 157.861, 2.17129, 3.26155, 0.000337496, 0.018368, 4.30479e-07, 2.34285e-05, 1.20534e-05, 0.000655998, 1.0, 0.0, 0.26, 1982.0, 1534.0, 494657.0, 194.0, 0.0, 0.0, 0.0, 25.0, 13.0
mip6527, 1, 2929.0, 4288.0, 472024.0, 0.141717, 0.228281, 0.499394, 292.0, 2637.0, 0.0996927, 0.900307, 0.503358, 1.8819, 0.1431, 2.18953, -0.00124689, -82.4539, 0.136194, 2.69216, 0.0175474, 27.4738, 0.257682, 6.26478, 1.11705, 0.729051, 0.000659615, 65.4752, 109.944, 2.47941, 178.779, 1.48442, 583.0, 0.624475, 1.37876, 1.01545, 15.0981, 0.00719053, 197.527, 2.05264, 3.38451, 0.000379219, 0.0194698, 4.83697e-07, 2.4834e-05, 1.35435e-05, 0.000695352, 110.08, 2.47765, 161.155, 1.59669, 583.0, 0.642022, 1.51821, 0.939908, 15.4886, 0.00809393, 175.476, 2.08689, 3.32874, 0.000341413, 0.0184742, 4.35476e-07, 2.35641e-05, 1.21933e-05, 0.000659794, 1.0, 0.0, 0.24, 1993.0, 1531.0, 467717.0, 219.0, 0.0, 0.0, 0.0, 4.0, 2.0
mip6283, 1, 2953.0, 4336.0, 491140.0, 0.199448, 0.294526, 0.498221, 304.0, 2649.0, 0.102946, 0.897054, 0.506749, 1.99772, 0.174807, 2.00167, 0.0007279, 136.049, 0.140221, 2.64123, 0.0142982, 35.1767, 0.203937, 8.1603, 1.16351, 1.22407, 0.000652313, 65.8407, 113.13, 2.4395, 185.176, 1.49005, 607.0, 0.624251, 1.37936, 1.0218, 14.9717, 0.0065565, 221.736, 2.11268, 3.33399, 0.000377501, 0.0194257, 4.81506e-07, 2.47777e-05, 1.34822e-05, 0.000693776, 113.27, 2.43776, 166.319, 1.60653, 608.0, 0.638549, 1.54442, 0.937605, 15.4663, 0.00748593, 194.252, 2.14541, 3.28345, 0.000338639, 0.018399, 4.31937e-07, 2.34681e-05, 1.20942e-05, 0.000657108, 1.0, 0.0, 0.25, 2073.0, 1577.0, 486909.0, 244.0, 1.0, 206.0, 0.0, 66.0, 34.0
mip6599, 1, 3041.0, 4512.0, 561232.0, 0.17312, 0.273063, 0.498663, 348.0, 2693.0, 0.114436, 0.885564, 0.50556, 1.90471, 0.0933084, 2.65054, -0.00213972, -48.9608, 0.154255, 2.4806, 0.0225729, 22.6375, 0.29267, 5.43574, 3.93534, 12.8433, 0.000626868, 67.164, 124.232, 2.31184, 208.146, 1.51022, 695.0, 0.63394, 1.44218, 1.06214, 14.2934, 0.0113391, 460.155, 2.33414, 3.15614, 0.000371333, 0.0192664, 4.73639e-07, 2.45745e-05, 1.32619e-05, 0.000688087, 124.387, 2.31016, 184.555, 1.64181, 696.0, 0.656512, 1.58798, 0.974082, 14.6792, 0.0145824, 371.365, 2.37095, 3.10542, 0.000328839, 0.0181309, 4.19438e-07, 2.31262e-05, 1.17443e-05, 0.000647534, 1.0, 0.0, 0.29, 2091.0, 1608.0, 556729.0, 554.0, 0.0, 0.0, 0.0, 36.0, 19.0
mip2611, 1, 2979.0, 4388.0, 511849.0, 0.155061, 0.236026, 0.49989, 317.0, 2662.0, 0.106412, 0.893588, 0.528064, 1.95191, 0.134597, 2.22454, 0.00246339, 41.5238, 0.144485, 2.58981, 0.017339, 29.7417, 0.240011, 7.04824, 1.08712, 1.11536, 0.000644582, 66.2344, 116.503, 2.39893, 192.042, 1.49609, 633.0, 0.640435, 1.3334, 1.05568, 14.4572, 0.00594842, 167.54, 2.17815, 3.27981, 0.000375657, 0.0193782, 4.79155e-07, 2.47171e-05, 1.34163e-05, 0.00069208, 116.647, 2.3972, 171.819, 1.61708, 634.0, 0.657774, 1.50781, 0.968887, 14.9038, 0.00679813, 146.694, 2.21326, 3.22716, 0.000335683, 0.0183186, 4.28167e-07, 2.33655e-05, 1.19887e-05, 0.000654235, 0.0, 0.0, 0.26, 2060.0, 1577.0, 507501.0, 113.0, 0.0, 0.0, 0.0, 0.0, 0.0
mip2116, 1, 2883.0, 4196.0, 435385.0, 0.163023, 0.264652, 0.49739, 269.0, 2614.0, 0.0933056, 0.906694, 0.492569, 1.89351, 0.203962, 1.85049, -0.00411099, -27.3362, 0.128217, 2.80054, 0.022428, 20.1945, 0.349843, 4.42009, 1.48281, 1.53923, 0.000674077, 64.7688, 103.634, 2.56345, 166.353, 1.47342, 537.0, 0.606881, 1.43045, 0.974168, 15.8042, 0.0055818, 225.165, 1.92824, 3.5005, 0.000382555, 0.0195553, 4.87953e-07, 2.4943e-05, 1.36627e-05, 0.000698403, 103.762, 2.56165, 151.018, 1.57755, 537.0, 0.629309, 1.53526, 0.915915, 16.0155, 0.0067969, 185.191, 1.96266, 3.43779, 0.000346861, 0.018621, 4.42425e-07, 2.37512e-05, 1.23879e-05, 0.000665035, 0.0, 0.0, 0.22, 1988.0, 1517.0, 431229.0, 339.0, 0.0, 0.0, 0.0, 0.0, 0.0
mip1083, 1, 2955.0, 4340.0, 492733.0, 0.148633, 0.231473, 0.498141, 305.0, 2650.0, 0.103215, 0.896785, 0.492734, 2.02545, 0.111572, 2.57372, 0.000906066, 106.153, 0.140553, 2.63714, 0.0146894, 33.7897, 0.209024, 7.98786, 1.21693, 1.40206, 0.000651711, 65.8711, 113.392, 2.43629, 185.707, 1.49052, 609.0, 0.627252, 1.39875, 1.02727, 14.8904, 0.0092277, 179.197, 2.11843, 3.32869, 0.000377358, 0.0194221, 4.81325e-07, 2.4773e-05, 1.34771e-05, 0.000693645, 113.533, 2.43454, 166.746, 1.60735, 610.0, 0.641941, 1.55668, 0.942818, 15.3769, 0.0102029, 162.108, 2.15365, 3.27447, 0.000338409, 0.0183928, 4.31645e-07, 2.34602e-05, 1.20861e-05, 0.000656886, 1.0, 0.0, 0.25, 1954.0, 1518.0, 488257.0, 218.0, 0.0, 0.0, 0.0, 13.0, 7.0
mip9115, 1, 2863.0, 4156.0, 419455.0, 0.126499, 0.207774, 0.499822, 259.0, 2604.0, 0.0904645, 0.909535, 0.461283, 1.85818, 0.226192, 1.7625, 0.000196253, 501.798, 0.124639, 2.85278, 0.017269, 23.4993, 0.277104, 5.003, 1.29513, 1.5719, 0.000680565, 64.4593, 100.803, 2.60352, 160.882, 1.46855, 517.0, 0.611478, 1.38666, 0.975922, 15.8034, 0.00880618, 148.021, 1.87267, 3.5556, 0.000384025, 0.0195928, 4.89827e-07, 2.49908e-05, 1.37152e-05, 0.000699742, 100.928, 2.6017, 146.509, 1.56909, 517.0, 0.628747, 1.49198, 0.912704, 16.1236, 0.00984494, 132.532, 1.90226, 3.49801, 0.000349284, 0.0186859, 4.45515e-07, 2.3834e-05, 1.24744e-05, 0.000667353, 1.0, 0.0, 0.21, 1666.0, 1351.0, 414725.0, 173.0, 0.0, 0.0, 0.0, 74.0, 35.0
mip6159, 1, 2981.0, 4392.0, 513442.0, 0.112632, 0.193969, 0.493177, 318.0, 2663.0, 0.106676, 0.893324, 0.461081, 1.94374, 0.132879, 2.38807, -0.00338255, -35.0916, 0.144809, 2.58601, 0.0204747, 22.2077, 0.282783, 5.10879, 1.37094, 1.30412, 0.000643995, 66.2646, 116.759, 2.39591, 192.567, 1.49655, 635.0, 0.633378, 1.36822, 1.04461, 14.6091, 0.00868759, 446.382, 2.18675, 3.27051, 0.000375516, 0.0193746, 4.78975e-07, 2.47125e-05, 1.34113e-05, 0.00069195, 116.904, 2.39419, 172.238, 1.61789, 636.0, 0.653852, 1.4837, 0.963341, 14.9828, 0.00978683, 396.139, 2.22211, 3.21745, 0.000335458, 0.0183124, 4.2788e-07, 2.33577e-05, 1.19806e-05, 0.000654016, 1.0, 0.0, 0.26, 2001.0, 1548.0, 508969.0, 221.0, 0.0, 0.0, 0.0, 46.0, 22.0
mip468, 1, 2935.0, 4300.0, 476803.0, 0.143529, 0.230334, 0.499427, 295.0, 2640.0, 0.100511, 0.899489, 0.488213, 1.91764, 0.141561, 2.2539, 0.00134417, 73.9052, 0.137209, 2.67909, 0.0149813, 31.2655, 0.218372, 7.20853, 1.26031, 1.51687, 0.000657774, 65.5668, 110.747, 2.4692, 180.384, 1.48583, 589.0, 0.636155, 1.38515, 1.03616, 14.7915, 0.00617671, 209.705, 2.06715, 3.37256, 0.000378788, 0.0194588, 4.83148e-07, 2.48199e-05, 1.35281e-05, 0.000694957, 110.884, 2.46744, 162.454, 1.59916, 590.0, 0.651136, 1.5283, 0.953964, 15.2483, 0.00717174, 180.761, 2.10075, 3.31746, 0.000340716, 0.0184553, 4.34586e-07, 2.354e-05, 1.21684e-05, 0.000659119, 1.0, 0.0, 0.24, 1994.0, 1533.0, 472477.0, 266.0, 0.0, 0.0, 0.0, 32.0, 16.0
mip7300, 1, 2969.0, 4368.0, 503884.0, 0.115137, 0.189847, 0.497883, 312.0, 2657.0, 0.105086, 0.894914, 0.46495, 1.88633, 0.0787761, 3.18124, 0.0023554, 41.4078, 0.142857, 2.60916, 0.0146221, 30.4449, 0.204709, 6.92774, 1.21414, 1.60326, 0.000647534, 66.0833, 115.215, 2.41422, 189.409, 1.49378, 623.0, 0.62526, 1.40836, 1.0279, 14.8613, 0.008431, 210.127, 2.15371, 3.2994, 0.000376364, 0.0193965, 4.80057e-07, 2.47404e-05, 1.34416e-05, 0.000692731, 115.358, 2.41249, 169.715, 1.61304, 624.0, 0.639882, 1.53278, 0.941397, 15.3608, 0.0093995, 188.526, 2.18519, 3.25019, 0.000336814, 0.0183494, 4.29609e-07, 2.34048e-05, 1.20291e-05, 0.000655336, 1.0, 0.0, 0.26, 1885.0, 1487.0, 499221.0, 102.0, 0.0, 0.0, 0.0, 9.0, 4.0
mip6520, 1, 2899.0, 4228.0, 448129.0, 0.133132, 0.214755, 0.490932, 277.0, 2622.0, 0.0955502, 0.90445, 0.509893, 1.90685, 0.170246, 2.01405, 0.000583003, 162.247, 0.131031, 2.76109, 0.0145016, 33.0692, 0.221346, 7.34975, 1.26437, 2.25474, 0.000668975, 65.0154, 105.86, 2.53301, 170.7, 1.47727, 553.0, 0.626022, 1.38701, 1.00947, 15.2298, 0.00723004, 187.274, 1.97046, 3.46118, 0.000381388, 0.0195254, 4.86465e-07, 2.49049e-05, 1.3621e-05, 0.000697337, 105.991, 2.53122, 154.581, 1.58425, 553.0, 0.640523, 1.53848, 0.934161, 15.6628, 0.00825167, 164.374, 2.00188, 3.40643, 0.000344947, 0.0185695, 4.39983e-07, 2.36856e-05, 1.23195e-05, 0.000663198, 1.0, 0.0, 0.23, 2004.0, 1529.0, 443949.0, 128.0, 0.0, 0.0, 0.0, 117.0, 58.0
mip7275, 1, 2943.0, 4316.0, 483175.0, 0.118394, 0.19786, 0.498304, 299.0, 2644.0, 0.101597, 0.898403, 0.511005, 1.82547, 0.126389, 2.42433, 0.00116472, 86.8686, 0.138554, 2.66202, 0.0196055, 23.6734, 0.283001, 5.25156, 1.31271, 1.57861, 0.000655335, 65.6887, 111.811, 2.45583, 182.518, 1.48771, 597.0, 0.626867, 1.40625, 1.02328, 14.9632, 0.0100128, 194.81, 2.08687, 3.35615, 0.000378215, 0.0194441, 4.82417e-07, 2.48011e-05, 1.35077e-05, 0.000694431, 111.95, 2.45408, 164.178, 1.60245, 598.0, 0.646472, 1.52866, 0.948071, 15.3178, 0.011067, 176.295, 2.11871, 3.30483, 0.000339789, 0.0184302, 4.33405e-07, 2.3508e-05, 1.21353e-05, 0.000658223, 1.0, 0.0, 0.25, 1954.0, 1515.0, 478741.0, 48.0, 0.0, 13.0, 0.0, 94.0, 49.0
mip3751, 1, 3043.0, 4516.0, 562825.0, 0.126329, 0.203838, 0.498361, 349.0, 2694.0, 0.114689, 0.885311, 0.507347, 1.92486, 0.0992831, 2.58939, 6.06173e-05, 1781.54, 0.154562, 2.47736, 0.0187404, 27.588, 0.242497, 6.63434, 1.1114, 1.01825, 0.000626312, 67.1937, 124.475, 2.30924, 208.659, 1.51067, 697.0, 0.646496, 1.38514, 1.08373, 14.0016, 0.00724479, 179.55, 2.33524, 3.15746, 0.000371195, 0.0192629, 4.73463e-07, 2.457e-05, 1.3257e-05, 0.000687959, 124.629, 2.30755, 184.957, 1.6426, 698.0, 0.665236, 1.5525, 0.987251, 14.4747, 0.00814469, 159.743, 2.37127, 3.10913, 0.000328623, 0.018125, 4.19162e-07, 2.31186e-05, 1.17365e-05, 0.000647321, 1.0, 0.0, 0.28, 2102.0, 1614.0, 558337.0, 416.0, 0.0, 4.0, 0.0, 80.0, 41.0
