@RELATION FEATURE_RUNSTATUS_MIPVerifySDP_SCIPfeatureset


@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE StaticOn {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE StaticOff {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE Dynamic {ok,timeout,memout,presolved,crash,unknown,other}



@DATA
mip8183, 1, ok, ok, ok
mip8184, 1, ok, ok, ok
mip8185, 1, ok, ok, ok
mip8186, 1, ok, ok, ok
mip8187, 1, ok, ok, ok
mip8188, 1, ok, ok, ok
mip8189, 1, ok, ok, ok
mip819, 1, ok, ok, ok
mip8190, 1, ok, ok, ok
mip8191, 1, ok, ok, ok
mip8192, 1, ok, ok, ok
mip8193, 1, ok, ok, ok
mip8194, 1, ok, ok, ok
mip8195, 1, ok, ok, ok
mip8196, 1, ok, ok, ok
mip8197, 1, ok, ok, ok
mip8198, 1, ok, ok, ok
mip8199, 1, ok, ok, ok
mip82, 1, ok, ok, ok
mip820, 1, ok, ok, ok
mip8200, 1, ok, ok, ok
mip8201, 1, ok, ok, ok
mip8202, 1, ok, ok, ok
mip8203, 1, ok, ok, ok
mip8204, 1, ok, ok, ok
mip8205, 1, ok, ok, ok
mip8206, 1, ok, ok, ok
mip8207, 1, ok, ok, ok
mip8208, 1, ok, ok, ok
mip8209, 1, ok, ok, ok
mip821, 1, ok, ok, ok
mip8210, 1, ok, ok, ok
mip8211, 1, ok, ok, ok
mip8212, 1, ok, ok, ok
mip8213, 1, ok, ok, ok
mip8214, 1, ok, ok, ok
mip8215, 1, ok, ok, ok
mip8216, 1, ok, ok, ok
mip8217, 1, ok, ok, ok
mip8218, 1, ok, ok, ok
mip8219, 1, ok, ok, ok
mip822, 1, ok, ok, ok
mip8220, 1, ok, ok, ok
mip8221, 1, ok, ok, ok
mip8222, 1, ok, ok, ok
mip8223, 1, ok, ok, ok
mip8224, 1, ok, ok, ok
mip8225, 1, ok, ok, ok
mip8226, 1, ok, ok, ok
mip8227, 1, ok, ok, ok
mip8228, 1, ok, ok, ok
mip8229, 1, ok, ok, ok
mip823, 1, ok, ok, ok
mip8230, 1, ok, ok, ok
mip8231, 1, ok, ok, ok
mip8232, 1, ok, ok, ok
mip8233, 1, ok, ok, ok
mip8234, 1, ok, ok, ok
mip8235, 1, ok, ok, ok
mip8236, 1, ok, ok, ok
mip8237, 1, ok, ok, ok
mip8238, 1, ok, ok, ok
mip8239, 1, ok, ok, ok
mip824, 1, ok, ok, ok
mip8240, 1, ok, ok, ok
mip8241, 1, ok, ok, ok
mip8242, 1, ok, ok, ok
mip8243, 1, ok, ok, ok
mip8244, 1, ok, ok, ok
mip8245, 1, ok, ok, ok
mip8246, 1, ok, ok, ok
mip8247, 1, ok, ok, ok
mip8248, 1, ok, ok, ok
mip8249, 1, ok, ok, ok
mip825, 1, ok, ok, ok
mip8250, 1, ok, ok, ok
mip8251, 1, ok, ok, ok
mip8252, 1, ok, ok, ok
mip8253, 1, ok, ok, ok
mip8254, 1, ok, ok, ok
mip8255, 1, ok, ok, ok
mip8256, 1, ok, ok, ok
mip8257, 1, ok, ok, ok
mip8258, 1, ok, ok, ok
mip8259, 1, ok, ok, ok
mip826, 1, ok, ok, ok
mip8260, 1, ok, ok, ok
mip8261, 1, ok, ok, ok
mip8262, 1, ok, ok, ok
mip8263, 1, ok, ok, ok
mip8264, 1, ok, ok, ok
mip8265, 1, ok, ok, ok
mip8266, 1, ok, ok, ok
mip8267, 1, ok, ok, ok
mip8268, 1, ok, ok, ok
mip8269, 1, ok, ok, ok
mip827, 1, ok, ok, ok
mip8270, 1, ok, ok, ok
mip8271, 1, ok, ok, ok
mip8272, 1, ok, ok, ok
mip8273, 1, ok, ok, ok
mip8274, 1, ok, ok, ok
mip8275, 1, ok, ok, ok
mip8276, 1, ok, ok, ok
mip8277, 1, ok, ok, ok
mip8278, 1, ok, ok, ok
mip8279, 1, ok, ok, ok
mip828, 1, ok, ok, ok
mip8280, 1, ok, ok, ok
mip8281, 1, ok, ok, ok
mip8282, 1, ok, ok, ok
mip8283, 1, ok, ok, ok
mip8284, 1, ok, ok, ok
mip8285, 1, ok, ok, ok
mip8286, 1, ok, ok, ok
mip8287, 1, ok, ok, ok
mip8288, 1, ok, ok, ok
mip8289, 1, ok, ok, ok
mip829, 1, ok, ok, ok
mip8290, 1, ok, ok, ok
mip8291, 1, ok, ok, ok
mip8292, 1, ok, ok, ok
mip8293, 1, ok, ok, ok
mip8294, 1, ok, ok, ok
mip8295, 1, ok, ok, ok
mip8296, 1, ok, ok, ok
mip8297, 1, ok, ok, ok
mip8298, 1, ok, ok, ok
mip8299, 1, ok, ok, ok
mip83, 1, ok, ok, ok
mip830, 1, ok, ok, ok
mip8300, 1, ok, ok, ok
mip8301, 1, ok, ok, ok
mip8302, 1, ok, ok, ok
mip8303, 1, ok, ok, ok
mip8304, 1, ok, ok, ok
mip8305, 1, ok, ok, ok
mip8306, 1, ok, ok, ok
mip8307, 1, ok, ok, ok
mip8308, 1, ok, ok, ok
mip8309, 1, ok, ok, ok
mip831, 1, ok, ok, ok
mip8310, 1, ok, ok, ok
mip8311, 1, ok, ok, ok
mip8312, 1, ok, ok, ok
mip8313, 1, ok, ok, ok
mip8314, 1, ok, ok, ok
mip8315, 1, ok, ok, ok
mip8316, 1, ok, ok, ok
mip8317, 1, ok, ok, ok
mip8318, 1, ok, ok, ok
mip8319, 1, ok, ok, ok
mip832, 1, ok, ok, ok
mip8320, 1, ok, ok, ok
mip8321, 1, ok, ok, ok
mip8322, 1, ok, ok, ok
mip8323, 1, ok, ok, ok
mip8324, 1, ok, ok, ok
mip8325, 1, ok, ok, ok
mip8326, 1, ok, ok, ok
mip8327, 1, ok, ok, ok
mip8328, 1, ok, ok, ok
mip8329, 1, ok, ok, ok
mip833, 1, ok, ok, ok
mip8330, 1, ok, ok, ok
mip8331, 1, ok, ok, ok
mip8332, 1, ok, ok, ok
mip8333, 1, ok, ok, ok
mip8334, 1, ok, ok, ok
mip8335, 1, ok, ok, ok
mip8336, 1, ok, ok, ok
mip8337, 1, ok, ok, ok
mip8338, 1, ok, ok, ok
mip8339, 1, ok, ok, ok
mip834, 1, ok, ok, ok
mip8340, 1, ok, ok, ok
mip8341, 1, ok, ok, ok
mip8342, 1, ok, ok, ok
mip8343, 1, ok, ok, ok
mip8344, 1, ok, ok, ok
mip8345, 1, ok, ok, ok
mip8346, 1, ok, ok, ok
mip8347, 1, ok, ok, ok
mip8348, 1, ok, ok, ok
mip8349, 1, ok, ok, ok
mip835, 1, ok, ok, ok
mip8350, 1, ok, ok, ok
mip8351, 1, ok, ok, ok
mip8352, 1, ok, ok, ok
mip8353, 1, ok, ok, ok
mip8354, 1, ok, ok, ok
mip8355, 1, ok, ok, ok
mip8356, 1, ok, ok, ok
mip8357, 1, ok, ok, ok
mip8358, 1, ok, ok, ok
mip8359, 1, ok, ok, ok
mip836, 1, ok, ok, ok
mip8360, 1, ok, ok, ok
mip8361, 1, ok, ok, ok
mip8362, 1, ok, ok, ok
mip8363, 1, ok, ok, ok
mip8364, 1, ok, ok, ok
mip8365, 1, ok, ok, ok
mip8366, 1, ok, ok, ok
mip8367, 1, ok, ok, ok
mip8368, 1, ok, ok, ok
mip8369, 1, ok, ok, ok
mip837, 1, ok, ok, ok
mip8370, 1, ok, ok, ok
mip8371, 1, ok, ok, ok
mip8372, 1, ok, ok, ok
mip8373, 1, ok, ok, ok
mip8374, 1, ok, ok, ok
mip8375, 1, ok, ok, ok
mip8376, 1, ok, ok, ok
mip8377, 1, ok, ok, ok
mip8378, 1, ok, ok, ok
mip8379, 1, ok, ok, ok
mip838, 1, ok, ok, ok
mip8380, 1, ok, ok, ok
mip8381, 1, ok, ok, ok
mip8382, 1, ok, ok, ok
mip8383, 1, ok, ok, ok
mip8384, 1, ok, ok, ok
mip8385, 1, ok, ok, ok
mip8386, 1, ok, ok, ok
mip8387, 1, ok, ok, ok
mip8388, 1, ok, ok, ok
mip8389, 1, ok, ok, ok
mip839, 1, ok, ok, ok
mip8390, 1, ok, ok, ok
mip8391, 1, ok, ok, ok
mip8392, 1, ok, ok, ok
mip8393, 1, ok, ok, ok
mip8394, 1, ok, ok, ok
mip8395, 1, ok, ok, ok
mip8396, 1, ok, ok, ok
mip8397, 1, ok, ok, ok
mip8398, 1, ok, ok, ok
mip8399, 1, ok, ok, ok
mip84, 1, ok, ok, ok
mip840, 1, ok, ok, ok
mip8400, 1, ok, ok, ok
mip8401, 1, ok, ok, ok
mip8402, 1, ok, ok, ok
mip8403, 1, ok, ok, ok
mip8404, 1, ok, ok, ok
mip8405, 1, ok, ok, ok
mip8406, 1, ok, ok, ok
mip8407, 1, ok, ok, ok
mip8408, 1, ok, ok, ok
mip8409, 1, ok, ok, ok
mip841, 1, ok, ok, ok
mip8410, 1, ok, ok, ok
mip8411, 1, ok, ok, ok
mip8412, 1, ok, ok, ok
mip8413, 1, ok, ok, ok
mip8414, 1, ok, ok, ok
mip8415, 1, ok, ok, ok
mip8416, 1, ok, ok, ok
mip8417, 1, ok, ok, ok
mip8418, 1, ok, ok, ok
mip8419, 1, ok, ok, ok
mip842, 1, ok, ok, ok
mip8420, 1, ok, ok, ok
mip8421, 1, ok, ok, ok
mip8422, 1, ok, ok, ok
mip8423, 1, ok, ok, ok
mip8424, 1, ok, ok, ok
mip8425, 1, ok, ok, ok
mip8426, 1, ok, ok, ok
mip8427, 1, ok, ok, ok
mip8428, 1, ok, ok, ok
mip8429, 1, ok, ok, ok
mip843, 1, ok, ok, ok
mip8430, 1, ok, ok, ok
mip8431, 1, ok, ok, ok
mip8432, 1, ok, ok, ok
mip8433, 1, ok, ok, ok
mip8434, 1, ok, ok, ok
mip8435, 1, ok, ok, ok
mip8436, 1, ok, ok, ok
mip8437, 1, ok, ok, ok
mip8438, 1, ok, ok, ok
mip8439, 1, ok, ok, ok
mip844, 1, ok, ok, ok
mip8440, 1, ok, ok, ok
mip8441, 1, ok, ok, ok
mip8442, 1, ok, ok, ok
mip8443, 1, ok, ok, ok
mip8444, 1, ok, ok, ok
mip8445, 1, ok, ok, ok
mip8446, 1, ok, ok, ok
mip8447, 1, ok, ok, ok
mip8448, 1, ok, ok, ok
mip8449, 1, ok, ok, ok
mip845, 1, ok, ok, ok
mip8450, 1, ok, ok, ok
mip8451, 1, ok, ok, ok
mip8452, 1, ok, ok, ok
mip8453, 1, ok, ok, ok
mip8454, 1, ok, ok, ok
mip8455, 1, ok, ok, ok
mip8456, 1, ok, ok, ok
mip8457, 1, ok, ok, ok
mip8458, 1, ok, ok, ok
mip8459, 1, ok, ok, ok
mip846, 1, ok, ok, ok
mip8460, 1, ok, ok, ok
mip8461, 1, ok, ok, ok
mip8462, 1, ok, ok, ok
mip8463, 1, ok, ok, ok
mip8464, 1, ok, ok, ok
mip8465, 1, ok, ok, ok
mip8466, 1, ok, ok, ok
mip8467, 1, ok, ok, ok
mip8468, 1, ok, ok, ok
mip8469, 1, ok, ok, ok
mip847, 1, ok, ok, ok
mip8470, 1, ok, ok, ok
mip8471, 1, ok, ok, ok
mip8472, 1, ok, ok, ok
mip8473, 1, ok, ok, ok
mip8474, 1, ok, ok, ok
mip8475, 1, ok, ok, ok
mip8476, 1, ok, ok, ok
mip8477, 1, ok, ok, ok
mip8478, 1, ok, ok, ok
mip8479, 1, ok, ok, ok
mip848, 1, ok, ok, ok
mip8480, 1, ok, ok, ok
mip8481, 1, ok, ok, ok
mip8482, 1, ok, ok, ok
mip8483, 1, ok, ok, ok
mip8484, 1, ok, ok, ok
mip8485, 1, ok, ok, ok
mip8486, 1, ok, ok, ok
mip8487, 1, ok, ok, ok
mip8488, 1, ok, ok, ok
mip8489, 1, ok, ok, ok
mip849, 1, ok, ok, ok
mip8490, 1, ok, ok, ok
mip8491, 1, ok, ok, ok
mip8492, 1, ok, ok, ok
mip8493, 1, ok, ok, ok
mip8494, 1, ok, ok, ok
mip8495, 1, ok, ok, ok
mip8496, 1, ok, ok, ok
mip8497, 1, ok, ok, ok
mip8498, 1, ok, ok, ok
mip8499, 1, ok, ok, ok
mip85, 1, ok, ok, ok
mip850, 1, ok, ok, ok
mip8500, 1, ok, ok, ok
mip8501, 1, ok, ok, ok
mip8502, 1, ok, ok, ok
mip8503, 1, ok, ok, ok
mip8504, 1, ok, ok, ok
mip8505, 1, ok, ok, ok
mip8506, 1, ok, ok, ok
mip8507, 1, ok, ok, ok
mip8508, 1, ok, ok, ok
mip8509, 1, ok, ok, ok
mip851, 1, ok, ok, ok
mip8510, 1, ok, ok, ok
mip8511, 1, ok, ok, ok
mip8512, 1, ok, ok, ok
mip8513, 1, ok, ok, ok
mip8514, 1, ok, ok, ok
mip8515, 1, ok, ok, ok
mip8516, 1, ok, ok, ok
mip8517, 1, ok, ok, ok
mip8518, 1, ok, ok, ok
mip8519, 1, ok, ok, ok
mip852, 1, ok, ok, ok
mip8520, 1, ok, ok, ok
mip8521, 1, ok, ok, ok
mip8522, 1, ok, ok, ok
mip8523, 1, ok, ok, ok
mip8524, 1, ok, ok, ok
mip8525, 1, ok, ok, ok
mip8526, 1, ok, ok, ok
mip8527, 1, ok, ok, ok
mip8528, 1, ok, ok, ok
mip8529, 1, ok, ok, ok
mip853, 1, ok, ok, ok
mip8530, 1, ok, ok, ok
mip8531, 1, ok, ok, ok
mip8532, 1, ok, ok, ok
mip8533, 1, ok, ok, ok
mip8534, 1, ok, ok, ok
mip8535, 1, ok, ok, ok
mip8536, 1, ok, ok, ok
mip8537, 1, ok, ok, ok
mip8538, 1, ok, ok, ok
mip8539, 1, ok, ok, ok
mip854, 1, ok, ok, ok
mip8540, 1, ok, ok, ok
mip8541, 1, ok, ok, ok
mip8542, 1, ok, ok, ok
mip8543, 1, ok, ok, ok
mip8544, 1, ok, ok, ok
mip8545, 1, ok, ok, ok
mip8546, 1, ok, ok, ok
mip8547, 1, ok, ok, ok
mip8548, 1, ok, ok, ok
mip8549, 1, ok, ok, ok
mip855, 1, ok, ok, ok
mip8550, 1, ok, ok, ok
mip8551, 1, ok, ok, ok
mip8552, 1, ok, ok, ok
mip8553, 1, ok, ok, ok
mip8554, 1, ok, ok, ok
mip8555, 1, ok, ok, ok
mip8556, 1, ok, ok, ok
mip8557, 1, ok, ok, ok
mip8558, 1, ok, ok, ok
mip8559, 1, ok, ok, ok
mip856, 1, ok, ok, ok
mip8560, 1, ok, ok, ok
mip8561, 1, ok, ok, ok
mip8562, 1, ok, ok, ok
mip8563, 1, ok, ok, ok
mip8564, 1, ok, ok, ok
mip8565, 1, ok, ok, ok
mip8566, 1, ok, ok, ok
mip8567, 1, ok, ok, ok
mip8568, 1, ok, ok, ok
mip8569, 1, ok, ok, ok
mip857, 1, ok, ok, ok
mip8570, 1, ok, ok, ok
mip8571, 1, ok, ok, ok
mip8572, 1, ok, ok, ok
mip8573, 1, ok, ok, ok
mip8574, 1, ok, ok, ok
mip8575, 1, ok, ok, ok
mip8576, 1, ok, ok, ok
mip8577, 1, ok, ok, ok
mip8578, 1, ok, ok, ok
mip8579, 1, ok, ok, ok
mip858, 1, ok, ok, ok
mip8580, 1, ok, ok, ok
mip8581, 1, ok, ok, ok
mip8582, 1, ok, ok, ok
mip8583, 1, ok, ok, ok
mip8584, 1, ok, ok, ok
mip8585, 1, ok, ok, ok
mip8586, 1, ok, ok, ok
mip8587, 1, ok, ok, ok
mip8588, 1, ok, ok, ok
mip8589, 1, ok, ok, ok
mip859, 1, ok, ok, ok
mip8590, 1, ok, ok, ok
mip8591, 1, ok, ok, ok
mip8592, 1, ok, ok, ok
mip8593, 1, ok, ok, ok
mip8594, 1, ok, ok, ok
mip8595, 1, ok, ok, ok
mip8596, 1, ok, ok, ok
mip8597, 1, ok, ok, ok
mip8598, 1, ok, ok, ok
mip8599, 1, ok, ok, ok
mip86, 1, ok, ok, ok
mip860, 1, ok, ok, ok
mip8600, 1, ok, ok, ok
mip8601, 1, ok, ok, ok
mip8602, 1, ok, ok, ok
mip8603, 1, ok, ok, ok
mip8604, 1, ok, ok, ok
mip8605, 1, ok, ok, ok
mip8606, 1, ok, ok, ok
mip8607, 1, ok, ok, ok
mip8608, 1, ok, ok, ok
mip8609, 1, ok, ok, ok
mip861, 1, ok, ok, ok
mip8610, 1, ok, ok, ok
mip8611, 1, ok, ok, ok
mip8612, 1, ok, ok, ok
mip8613, 1, ok, ok, ok
mip8614, 1, ok, ok, ok
mip8615, 1, ok, ok, ok
mip8616, 1, ok, ok, ok
mip8617, 1, ok, ok, ok
mip8618, 1, ok, ok, ok
mip8619, 1, ok, ok, ok
mip862, 1, ok, ok, ok
mip8620, 1, ok, ok, ok
mip8621, 1, ok, ok, ok
mip8622, 1, ok, ok, ok
mip8623, 1, ok, ok, ok
mip8624, 1, ok, ok, ok
mip8625, 1, ok, ok, ok
mip8626, 1, ok, ok, ok
mip8627, 1, ok, ok, ok
mip8628, 1, ok, ok, ok
mip8629, 1, ok, ok, ok
mip863, 1, ok, ok, ok
mip8630, 1, ok, ok, ok
mip8631, 1, ok, ok, ok
mip8632, 1, ok, ok, ok
mip8633, 1, ok, ok, ok
mip8634, 1, ok, ok, ok
mip8635, 1, ok, ok, ok
mip8636, 1, ok, ok, ok
mip8637, 1, ok, ok, ok
mip8638, 1, ok, ok, ok
mip8639, 1, ok, ok, ok
mip864, 1, ok, ok, ok
mip8640, 1, ok, ok, ok
mip8641, 1, ok, ok, ok
mip8642, 1, ok, ok, ok
mip8643, 1, ok, ok, ok
mip8644, 1, ok, ok, ok
mip8645, 1, ok, ok, ok
mip8646, 1, ok, ok, ok
mip8647, 1, ok, ok, ok
mip8648, 1, ok, ok, ok
mip8649, 1, ok, ok, ok
mip865, 1, ok, ok, ok
mip8650, 1, ok, ok, ok
mip8651, 1, ok, ok, ok
mip8652, 1, ok, ok, ok
mip8653, 1, ok, ok, ok
mip8654, 1, ok, ok, ok
mip8655, 1, ok, ok, ok
mip8656, 1, ok, ok, ok
mip8657, 1, ok, ok, ok
mip8658, 1, ok, ok, ok
mip8659, 1, ok, ok, ok
mip866, 1, ok, ok, ok
mip8660, 1, ok, ok, ok
mip8661, 1, ok, ok, ok
mip8662, 1, ok, ok, ok
mip8663, 1, ok, ok, ok
mip8664, 1, ok, ok, ok
mip8665, 1, ok, ok, ok
mip8666, 1, ok, ok, ok
mip8667, 1, ok, ok, ok
mip8668, 1, ok, ok, ok
mip8669, 1, ok, ok, ok
mip867, 1, ok, ok, ok
mip8670, 1, ok, ok, ok
mip8671, 1, ok, ok, ok
mip8672, 1, ok, ok, ok
mip8673, 1, ok, ok, ok
mip8674, 1, ok, ok, ok
mip8675, 1, ok, ok, ok
mip8676, 1, ok, ok, ok
mip8677, 1, ok, ok, ok
mip8678, 1, ok, ok, ok
mip8679, 1, ok, ok, ok
mip868, 1, ok, ok, ok
mip8680, 1, ok, ok, ok
mip8681, 1, ok, ok, ok
mip8682, 1, ok, ok, ok
mip8683, 1, ok, ok, ok
mip8684, 1, ok, ok, ok
mip8685, 1, ok, ok, ok
mip8686, 1, ok, ok, ok
mip8687, 1, ok, ok, ok
mip8688, 1, ok, ok, ok
mip8689, 1, ok, ok, ok
mip869, 1, ok, ok, ok
mip8690, 1, ok, ok, ok
mip8691, 1, ok, ok, ok
mip8692, 1, ok, ok, ok
mip8693, 1, ok, ok, ok
mip8694, 1, ok, ok, ok
mip8695, 1, ok, ok, ok
mip8696, 1, ok, ok, ok
mip8697, 1, ok, ok, ok
mip8698, 1, ok, ok, ok
mip8699, 1, ok, ok, ok
mip87, 1, ok, ok, ok
mip870, 1, ok, ok, ok
mip8700, 1, ok, ok, ok
mip8701, 1, ok, ok, ok
mip8702, 1, ok, ok, ok
mip8703, 1, ok, ok, ok
mip8704, 1, ok, ok, ok
mip8705, 1, ok, ok, ok
mip8706, 1, ok, ok, ok
mip8707, 1, ok, ok, ok
mip8708, 1, ok, ok, ok
mip8709, 1, ok, ok, ok
mip871, 1, ok, ok, ok
mip8710, 1, ok, ok, ok
mip8711, 1, ok, ok, ok
mip8712, 1, ok, ok, ok
mip8713, 1, ok, ok, ok
mip8714, 1, ok, ok, ok
mip8715, 1, ok, ok, ok
mip8716, 1, ok, ok, ok
mip8717, 1, ok, ok, ok
mip8718, 1, ok, ok, ok
mip8719, 1, ok, ok, ok
mip872, 1, ok, ok, ok
mip8720, 1, ok, ok, ok
mip8721, 1, ok, ok, ok
mip8722, 1, ok, ok, ok
mip8723, 1, ok, ok, ok
mip8724, 1, ok, ok, ok
mip8725, 1, ok, ok, ok
mip8726, 1, ok, ok, ok
mip8727, 1, ok, ok, ok
mip8728, 1, ok, ok, ok
mip8729, 1, ok, ok, ok
mip873, 1, ok, ok, ok
mip8730, 1, ok, ok, ok
mip8731, 1, ok, ok, ok
mip8732, 1, ok, ok, ok
mip8733, 1, ok, ok, ok
mip8734, 1, ok, ok, ok
mip8735, 1, ok, ok, ok
mip8736, 1, ok, ok, ok
mip8737, 1, ok, ok, ok
mip8738, 1, ok, ok, ok
mip8739, 1, ok, ok, ok
mip874, 1, ok, ok, ok
mip8740, 1, ok, ok, ok
mip8741, 1, ok, ok, ok
mip8742, 1, ok, ok, ok
mip8743, 1, ok, ok, ok
mip8744, 1, ok, ok, ok
mip8745, 1, ok, ok, ok
mip8746, 1, ok, ok, ok
mip8747, 1, ok, ok, ok
mip8748, 1, ok, ok, ok
mip8749, 1, ok, ok, ok
mip875, 1, ok, ok, ok
mip8750, 1, ok, ok, ok
mip8751, 1, ok, ok, ok
mip8752, 1, ok, ok, ok
mip8753, 1, ok, ok, ok
mip8754, 1, ok, ok, ok
mip8755, 1, ok, ok, ok
mip8756, 1, ok, ok, ok
mip8757, 1, ok, ok, ok
mip8758, 1, ok, ok, ok
mip8759, 1, ok, ok, ok
mip876, 1, ok, ok, ok
mip8760, 1, ok, ok, ok
mip8761, 1, ok, ok, ok
mip8762, 1, ok, ok, ok
mip8763, 1, ok, ok, ok
mip8764, 1, ok, ok, ok
mip8765, 1, ok, ok, ok
mip8766, 1, ok, ok, ok
mip8767, 1, ok, ok, ok
mip8768, 1, ok, ok, ok
mip8769, 1, ok, ok, ok
mip877, 1, ok, ok, ok
mip8770, 1, ok, ok, ok
mip8771, 1, ok, ok, ok
mip8772, 1, ok, ok, ok
mip8773, 1, ok, ok, ok
mip8774, 1, ok, ok, ok
mip8775, 1, ok, ok, ok
mip8776, 1, ok, ok, ok
mip8777, 1, ok, ok, ok
mip8778, 1, ok, ok, ok
mip8779, 1, ok, ok, ok
mip878, 1, ok, ok, ok
mip8780, 1, ok, ok, ok
mip8781, 1, ok, ok, ok
mip8782, 1, ok, ok, ok
mip8783, 1, ok, ok, ok
mip8784, 1, ok, ok, ok
mip8785, 1, ok, ok, ok
mip8786, 1, ok, ok, ok
mip8787, 1, ok, ok, ok
mip8788, 1, ok, ok, ok
mip8789, 1, ok, ok, ok
mip879, 1, ok, ok, ok
mip8790, 1, ok, ok, ok
mip8791, 1, ok, ok, ok
mip8792, 1, ok, ok, ok
mip8793, 1, ok, ok, ok
mip8794, 1, ok, ok, ok
mip8795, 1, ok, ok, ok
mip8796, 1, ok, ok, ok
mip8797, 1, ok, ok, ok
mip8798, 1, ok, ok, ok
mip8799, 1, ok, ok, ok
mip88, 1, ok, ok, ok
mip880, 1, ok, ok, ok
mip8800, 1, ok, ok, ok
mip8801, 1, ok, ok, ok
mip8802, 1, ok, ok, ok
mip8803, 1, ok, ok, ok
mip8804, 1, ok, ok, ok
mip8805, 1, ok, ok, ok
mip8806, 1, ok, ok, ok
mip8807, 1, ok, ok, ok
mip8808, 1, ok, ok, ok
mip8809, 1, ok, ok, ok
mip881, 1, ok, ok, ok
mip8810, 1, ok, ok, ok
mip8811, 1, ok, ok, ok
mip8812, 1, ok, ok, ok
mip8813, 1, ok, ok, ok
mip8814, 1, ok, ok, ok
mip8815, 1, ok, ok, ok
mip8816, 1, ok, ok, ok
mip8817, 1, ok, ok, ok
mip8818, 1, ok, ok, ok
mip8819, 1, ok, ok, ok
mip882, 1, ok, ok, ok
mip8820, 1, ok, ok, ok
mip8821, 1, ok, ok, ok
mip8822, 1, ok, ok, ok
mip8823, 1, ok, ok, ok
mip8824, 1, ok, ok, ok
mip8825, 1, ok, ok, ok
mip8826, 1, ok, ok, ok
mip8827, 1, ok, ok, ok
mip8828, 1, ok, ok, ok
mip8829, 1, ok, ok, ok
mip883, 1, ok, ok, ok
mip8830, 1, ok, ok, ok
mip8831, 1, ok, ok, ok
mip8832, 1, ok, ok, ok
mip8833, 1, ok, ok, ok
mip8834, 1, ok, ok, ok
mip8835, 1, ok, ok, ok
mip8836, 1, ok, ok, ok
mip8837, 1, ok, ok, ok
mip8838, 1, ok, ok, ok
mip8839, 1, ok, ok, ok
mip884, 1, ok, ok, ok
mip8840, 1, ok, ok, ok
mip8841, 1, ok, ok, ok
mip8842, 1, ok, ok, ok
mip8843, 1, ok, ok, ok
mip8844, 1, ok, ok, ok
mip8845, 1, ok, ok, ok
mip8846, 1, ok, ok, ok
mip8847, 1, ok, ok, ok
mip8848, 1, ok, ok, ok
mip8849, 1, ok, ok, ok
mip885, 1, ok, ok, ok
mip8850, 1, ok, ok, ok
mip8851, 1, ok, ok, ok
mip8852, 1, ok, ok, ok
mip8853, 1, ok, ok, ok
mip8854, 1, ok, ok, ok
mip8855, 1, ok, ok, ok
mip8856, 1, ok, ok, ok
mip8857, 1, ok, ok, ok
mip8858, 1, ok, ok, ok
mip8859, 1, ok, ok, ok
mip886, 1, ok, ok, ok
mip8860, 1, ok, ok, ok
mip8861, 1, ok, ok, ok
mip8862, 1, ok, ok, ok
mip8863, 1, ok, ok, ok
mip8864, 1, ok, ok, ok
mip8865, 1, ok, ok, ok
mip8866, 1, ok, ok, ok
mip8867, 1, ok, ok, ok
mip8868, 1, ok, ok, ok
mip8869, 1, ok, ok, ok
mip887, 1, ok, ok, ok
mip8870, 1, ok, ok, ok
mip8871, 1, ok, ok, ok
mip8872, 1, ok, ok, ok
mip8873, 1, ok, ok, ok
mip8874, 1, ok, ok, ok
mip8875, 1, ok, ok, ok
mip8876, 1, ok, ok, ok
mip8877, 1, ok, ok, ok
mip8878, 1, ok, ok, ok
mip8879, 1, ok, ok, ok
mip888, 1, ok, ok, ok
mip8880, 1, ok, ok, ok
mip8881, 1, ok, ok, ok
mip8882, 1, ok, ok, ok
mip8883, 1, ok, ok, ok
mip8884, 1, ok, ok, ok
mip8885, 1, ok, ok, ok
mip8886, 1, ok, ok, ok
mip8887, 1, ok, ok, ok
mip8888, 1, ok, ok, ok
mip8889, 1, ok, ok, ok
mip889, 1, ok, ok, ok
mip8890, 1, ok, ok, ok
mip8891, 1, ok, ok, ok
mip8892, 1, ok, ok, ok
mip8893, 1, ok, ok, ok
mip8894, 1, ok, ok, ok
mip8895, 1, ok, ok, ok
mip8896, 1, ok, ok, ok
mip8897, 1, ok, ok, ok
mip8898, 1, ok, ok, ok
mip8899, 1, ok, ok, ok
mip89, 1, ok, ok, ok
mip890, 1, ok, ok, ok
mip8900, 1, ok, ok, ok
mip8901, 1, ok, ok, ok
mip8902, 1, ok, ok, ok
mip8903, 1, ok, ok, ok
mip8904, 1, ok, ok, ok
mip8905, 1, ok, ok, ok
mip8906, 1, ok, ok, ok
mip8907, 1, ok, ok, ok
mip8908, 1, ok, ok, ok
mip8909, 1, ok, ok, ok
mip891, 1, ok, ok, ok
mip8910, 1, ok, ok, ok
mip8911, 1, ok, ok, ok
mip8912, 1, ok, ok, ok
mip8913, 1, ok, ok, ok
mip8914, 1, ok, ok, ok
mip8915, 1, ok, ok, ok
mip8916, 1, ok, ok, ok
mip8917, 1, ok, ok, ok
