@RELATION CV_sanitycheck

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC


@DATA
mip444, 1, 8
mip4440, 1, 5
mip4441, 1, 5
mip4442, 1, 3
mip4443, 1, 6
mip4444, 1, 4
mip4445, 1, 7
mip4446, 1, 2
mip4447, 1, 9
mip4448, 1, 5
mip4449, 1, 3
mip445, 1, 8
mip4450, 1, 3
mip4451, 1, 3
mip4452, 1, 4
mip4453, 1, 9
mip4454, 1, 7
mip4455, 1, 10
mip4456, 1, 3
mip4457, 1, 8
mip4458, 1, 2
mip4459, 1, 5
mip446, 1, 10
mip4460, 1, 7
mip4461, 1, 9
mip4462, 1, 8
mip4463, 1, 9
mip4464, 1, 6
mip4465, 1, 4
mip4466, 1, 10
mip4467, 1, 10
mip4468, 1, 10
mip4469, 1, 10
mip447, 1, 3
mip4470, 1, 10
mip4471, 1, 3
mip4472, 1, 6
mip4473, 1, 1
mip4474, 1, 4
mip4475, 1, 2
mip4476, 1, 1
mip4477, 1, 9
mip4478, 1, 3
mip4479, 1, 10
mip448, 1, 7
mip4480, 1, 3
mip4481, 1, 7
mip4482, 1, 2
mip4483, 1, 8
mip4484, 1, 2
mip4485, 1, 7
mip4486, 1, 7
mip4487, 1, 2
mip4488, 1, 6
mip4489, 1, 7
mip449, 1, 10
mip4490, 1, 7
mip4491, 1, 9
mip4492, 1, 4
mip4493, 1, 3
mip4494, 1, 8
mip4495, 1, 10
mip4496, 1, 5
mip4497, 1, 2
mip4498, 1, 7
mip4499, 1, 10
mip45, 1, 2
mip450, 1, 1
mip4500, 1, 9
mip4501, 1, 4
mip4502, 1, 5
mip4503, 1, 1
mip4504, 1, 3
mip4505, 1, 1
mip4506, 1, 8
mip4507, 1, 6
mip4508, 1, 4
mip4509, 1, 2
mip451, 1, 3
mip4510, 1, 7
mip4511, 1, 3
mip4512, 1, 8
mip4513, 1, 4
mip4514, 1, 6
mip4515, 1, 9
mip4516, 1, 6
mip4517, 1, 6
mip4518, 1, 7
mip4519, 1, 1
mip452, 1, 9
mip4520, 1, 1
mip4521, 1, 4
mip4522, 1, 4
mip4523, 1, 8
mip4524, 1, 9
mip4525, 1, 3
mip4526, 1, 2
mip4527, 1, 5
mip4528, 1, 6
mip4529, 1, 9
mip453, 1, 4
mip4530, 1, 1
mip4531, 1, 4
mip4532, 1, 5
mip4533, 1, 6
mip4534, 1, 2
mip4535, 1, 9
mip4536, 1, 9
mip4537, 1, 9
mip4538, 1, 8
mip4539, 1, 10
mip454, 1, 6
mip4540, 1, 6
mip4541, 1, 3
mip4542, 1, 8
mip4543, 1, 2
mip4544, 1, 4
mip4545, 1, 9
mip4546, 1, 10
mip4547, 1, 8
mip4548, 1, 3
mip4549, 1, 9
mip455, 1, 8
mip4550, 1, 6
mip4551, 1, 8
mip4552, 1, 9
mip4553, 1, 4
mip4554, 1, 10
mip4555, 1, 7
mip4556, 1, 7
mip4557, 1, 5
mip4558, 1, 3
mip4559, 1, 9
mip456, 1, 5
mip4560, 1, 4
mip4561, 1, 6
mip4562, 1, 8
mip4563, 1, 9
mip4564, 1, 9
mip4565, 1, 5
mip4566, 1, 1
mip4567, 1, 1
mip4568, 1, 9
mip4569, 1, 5
mip457, 1, 3
mip4570, 1, 6
mip4571, 1, 3
mip4572, 1, 9
mip4573, 1, 2
mip4574, 1, 2
mip4575, 1, 9
mip4576, 1, 1
mip4577, 1, 5
mip4578, 1, 3
mip4579, 1, 10
mip458, 1, 8
mip4580, 1, 9
mip4581, 1, 10
mip4582, 1, 4
mip4583, 1, 8
mip4584, 1, 3
mip4585, 1, 1
mip4586, 1, 8
mip4587, 1, 9
mip4588, 1, 10
mip4589, 1, 3
mip459, 1, 4
mip4590, 1, 1
mip4591, 1, 10
mip4592, 1, 2
mip4593, 1, 5
mip4594, 1, 8
mip4595, 1, 9
mip4596, 1, 7
mip4597, 1, 1
mip4598, 1, 1
mip4599, 1, 8
mip46, 1, 10
mip460, 1, 5
mip4600, 1, 9
mip4601, 1, 4
mip4602, 1, 3
mip4603, 1, 10
mip4604, 1, 5
mip4605, 1, 9
mip4606, 1, 5
mip4607, 1, 8
mip4608, 1, 6
mip4609, 1, 7
mip461, 1, 5
mip4610, 1, 1
mip4611, 1, 10
mip4612, 1, 1
mip4613, 1, 1
mip4614, 1, 6
mip4615, 1, 9
mip4616, 1, 4
mip4617, 1, 4
mip4618, 1, 10
mip4619, 1, 9
mip462, 1, 3
mip4620, 1, 7
mip4621, 1, 3
mip4622, 1, 10
mip4623, 1, 5
mip4624, 1, 8
mip4625, 1, 1
mip4626, 1, 8
mip4627, 1, 2
mip4628, 1, 5
mip4629, 1, 4
mip463, 1, 9
mip4630, 1, 5
mip4631, 1, 7
mip4632, 1, 5
mip4633, 1, 5
mip4634, 1, 6
mip4635, 1, 2
mip4636, 1, 1
mip4637, 1, 8
mip4638, 1, 8
mip4639, 1, 8
mip464, 1, 3
mip4640, 1, 4
mip4641, 1, 8
mip4642, 1, 6
mip4643, 1, 10
mip4644, 1, 9
mip4645, 1, 3
mip4646, 1, 6
mip4647, 1, 2
mip4648, 1, 6
mip4649, 1, 2
mip465, 1, 5
mip4650, 1, 9
mip4651, 1, 1
mip4652, 1, 2
mip4653, 1, 10
mip4654, 1, 8
mip4655, 1, 9
mip4656, 1, 4
mip4657, 1, 4
mip4658, 1, 3
mip4659, 1, 5
mip466, 1, 1
mip4660, 1, 5
mip4661, 1, 10
mip4662, 1, 6
mip4663, 1, 1
mip4664, 1, 2
mip4665, 1, 4
mip4666, 1, 10
mip4667, 1, 3
mip4668, 1, 5
mip4669, 1, 4
mip467, 1, 3
mip4670, 1, 7
mip4671, 1, 1
mip4672, 1, 6
mip4673, 1, 2
mip4674, 1, 8
mip4675, 1, 4
mip4676, 1, 6
mip4677, 1, 5
mip4678, 1, 4
mip4679, 1, 9
mip468, 1, 10
mip4680, 1, 6
mip4681, 1, 7
mip4682, 1, 4
mip4683, 1, 7
mip4684, 1, 8
mip4685, 1, 9
mip4686, 1, 10
mip4687, 1, 10
mip4688, 1, 1
mip4689, 1, 3
mip469, 1, 6
mip4690, 1, 6
mip4691, 1, 3
mip4692, 1, 2
mip4693, 1, 10
mip4694, 1, 4
mip4695, 1, 5
mip4696, 1, 6
mip4697, 1, 4
mip4698, 1, 8
mip4699, 1, 9
mip47, 1, 3
mip470, 1, 2
mip4700, 1, 8
mip4701, 1, 8
mip4702, 1, 1
mip4703, 1, 10
mip4704, 1, 3
mip4705, 1, 2
mip4706, 1, 6
mip4707, 1, 1
mip4708, 1, 10
mip4709, 1, 7
mip471, 1, 10
mip4710, 1, 7
mip4711, 1, 6
mip4712, 1, 10
mip4713, 1, 10
mip4714, 1, 4
mip4715, 1, 3
mip4716, 1, 4
mip4717, 1, 8
mip4718, 1, 4
mip4719, 1, 3
mip472, 1, 7
mip4720, 1, 3
mip4721, 1, 2
mip4722, 1, 4
mip4723, 1, 1
mip4724, 1, 9
mip4725, 1, 3
mip4726, 1, 9
mip4727, 1, 5
mip4728, 1, 3
mip4729, 1, 6
mip473, 1, 4
mip4730, 1, 2
mip4731, 1, 5
mip4732, 1, 6
mip4733, 1, 2
mip4734, 1, 2
mip4735, 1, 6
mip4736, 1, 9
mip4737, 1, 9
mip4738, 1, 1
mip4739, 1, 5
mip474, 1, 6
mip4740, 1, 2
mip4741, 1, 10
mip4742, 1, 7
mip4743, 1, 9
mip4744, 1, 2
mip4745, 1, 5
mip4746, 1, 3
mip4747, 1, 2
mip4748, 1, 3
mip4749, 1, 5
mip475, 1, 4
mip4750, 1, 6
mip4751, 1, 9
mip4752, 1, 1
mip4753, 1, 9
mip4754, 1, 2
mip4755, 1, 9
mip4756, 1, 10
mip4757, 1, 7
mip4758, 1, 1
mip4759, 1, 7
mip476, 1, 4
mip4760, 1, 7
mip4761, 1, 4
mip4762, 1, 7
mip4763, 1, 8
mip4764, 1, 3
mip4765, 1, 6
mip4766, 1, 9
mip4767, 1, 10
mip4768, 1, 7
mip4769, 1, 7
mip477, 1, 9
mip4770, 1, 2
mip4771, 1, 5
mip4772, 1, 7
mip4773, 1, 10
mip4774, 1, 2
mip4775, 1, 4
mip4776, 1, 6
mip4777, 1, 5
mip4778, 1, 9
mip4779, 1, 3
mip478, 1, 2
mip4780, 1, 9
mip4781, 1, 8
mip4782, 1, 2
mip4783, 1, 4
mip4784, 1, 9
mip4785, 1, 9
mip4786, 1, 3
mip4787, 1, 7
mip4788, 1, 6
mip4789, 1, 5
mip479, 1, 1
mip4790, 1, 4
mip4791, 1, 3
mip4792, 1, 1
mip4793, 1, 3
mip4794, 1, 9
mip4795, 1, 2
mip4796, 1, 4
mip4797, 1, 2
mip4798, 1, 6
mip4799, 1, 4
mip48, 1, 9
mip480, 1, 9
mip4800, 1, 3
mip4801, 1, 2
mip4802, 1, 9
mip4803, 1, 10
mip4804, 1, 10
mip4805, 1, 10
mip4806, 1, 10
mip4807, 1, 10
mip4808, 1, 10
mip4809, 1, 10
mip481, 1, 8
mip4810, 1, 7
mip4811, 1, 2
mip4812, 1, 10
mip4813, 1, 2
mip4814, 1, 3
mip4815, 1, 3
mip4816, 1, 1
mip4817, 1, 9
mip4818, 1, 10
mip4819, 1, 9
mip482, 1, 7
mip4820, 1, 2
mip4821, 1, 3
mip4822, 1, 5
mip4823, 1, 6
mip4824, 1, 4
mip4825, 1, 3
mip4826, 1, 7
mip4827, 1, 3
mip4828, 1, 10
mip4829, 1, 6
mip483, 1, 8
mip4830, 1, 10
mip4831, 1, 2
mip4832, 1, 6
mip4833, 1, 10
mip4834, 1, 5
mip4835, 1, 9
mip4836, 1, 8
mip4837, 1, 4
mip4838, 1, 5
mip4839, 1, 8
mip484, 1, 1
mip4840, 1, 3
mip4841, 1, 6
mip4842, 1, 1
mip4843, 1, 7
mip4844, 1, 10
mip4845, 1, 3
mip4846, 1, 5
mip4847, 1, 5
mip4848, 1, 10
mip4849, 1, 2
mip485, 1, 8
mip4850, 1, 1
mip4851, 1, 3
mip4852, 1, 8
mip4853, 1, 10
mip4854, 1, 10
mip4855, 1, 7
mip4856, 1, 8
mip4857, 1, 4
mip4858, 1, 2
mip4859, 1, 5
mip486, 1, 1
mip4860, 1, 2
mip4861, 1, 5
mip4862, 1, 9
mip4863, 1, 7
mip4864, 1, 7
mip4865, 1, 9
mip4866, 1, 1
mip4867, 1, 3
mip4868, 1, 1
mip4869, 1, 8
mip487, 1, 5
mip4870, 1, 5
mip4871, 1, 2
mip4872, 1, 9
mip4873, 1, 10
mip4874, 1, 1
mip4875, 1, 8
mip4876, 1, 2
mip4877, 1, 4
mip4878, 1, 10
mip4879, 1, 2
mip488, 1, 3
mip4880, 1, 4
mip4881, 1, 5
mip4882, 1, 1
mip4883, 1, 9
mip4884, 1, 7
mip4885, 1, 5
mip4886, 1, 3
mip4887, 1, 5
mip4888, 1, 3
mip4889, 1, 5
mip489, 1, 6
mip4890, 1, 3
mip4891, 1, 5
mip4892, 1, 9
mip4893, 1, 6
mip4894, 1, 1
mip4895, 1, 10
mip4896, 1, 1
mip4897, 1, 8
mip4898, 1, 8
mip4899, 1, 8
mip49, 1, 5
mip490, 1, 10
mip4900, 1, 2
mip4901, 1, 7
mip4902, 1, 8
mip4903, 1, 4
mip4904, 1, 7
mip4905, 1, 3
mip4906, 1, 9
mip4907, 1, 4
mip4908, 1, 7
mip4909, 1, 6
mip491, 1, 10
mip4910, 1, 10
mip4911, 1, 10
mip4912, 1, 2
mip4913, 1, 8
mip4914, 1, 1
mip4915, 1, 3
mip4916, 1, 5
mip4917, 1, 2
mip4918, 1, 7
mip4919, 1, 4
mip492, 1, 10
mip4920, 1, 8
mip4921, 1, 4
mip4922, 1, 1
mip4923, 1, 9
mip4924, 1, 10
mip4925, 1, 5
mip4926, 1, 4
mip4927, 1, 7
mip4928, 1, 8
mip4929, 1, 5
mip493, 1, 4
mip4930, 1, 7
mip4931, 1, 3
mip4932, 1, 8
mip4933, 1, 2
mip4934, 1, 7
mip4935, 1, 1
mip4936, 1, 6
mip4937, 1, 10
mip4938, 1, 7
mip4939, 1, 3
mip494, 1, 7
mip4940, 1, 4
mip4941, 1, 8
mip4942, 1, 1
mip4943, 1, 3
mip4944, 1, 6
mip4945, 1, 7
mip4946, 1, 10
mip4947, 1, 7
mip4948, 1, 9
mip4949, 1, 5
mip495, 1, 9
mip4950, 1, 5
mip4951, 1, 5
mip4952, 1, 7
mip4953, 1, 9
mip4954, 1, 8
mip4955, 1, 8
mip4956, 1, 3
mip4957, 1, 9
mip4958, 1, 6
mip4959, 1, 10
mip496, 1, 9
mip4960, 1, 7
mip4961, 1, 8
mip4962, 1, 10
mip4963, 1, 2
mip4964, 1, 4
mip4965, 1, 9
mip4966, 1, 3
mip4967, 1, 5
mip4968, 1, 8
mip4969, 1, 2
mip497, 1, 6
mip4970, 1, 6
mip4971, 1, 1
mip4972, 1, 1
mip4973, 1, 6
mip4974, 1, 9
mip4975, 1, 5
mip4976, 1, 5
mip4977, 1, 2
mip4978, 1, 1
mip4979, 1, 2
mip498, 1, 8
mip4980, 1, 5
mip4981, 1, 8
mip4982, 1, 9
mip4983, 1, 6
mip4984, 1, 7
mip4985, 1, 4
mip4986, 1, 10
mip4987, 1, 4
mip4988, 1, 5
mip4989, 1, 8
mip499, 1, 9
mip4990, 1, 8
mip4991, 1, 9
mip4992, 1, 7
mip4993, 1, 10
mip4994, 1, 7
mip4995, 1, 7
mip4996, 1, 4
mip4997, 1, 6
mip4998, 1, 8
mip4999, 1, 3
mip5, 1, 4
mip50, 1, 4
mip500, 1, 1
mip5000, 1, 2
mip5001, 1, 3
mip5002, 1, 1
mip5003, 1, 6
mip5004, 1, 5
mip5005, 1, 3
mip5006, 1, 3
mip5007, 1, 3
mip5008, 1, 4
mip5009, 1, 5
mip501, 1, 7
mip5010, 1, 5
mip5011, 1, 7
mip5012, 1, 2
mip5013, 1, 9
mip5014, 1, 2
mip5015, 1, 6
mip5016, 1, 5
mip5017, 1, 3
mip5018, 1, 9
mip5019, 1, 6
mip502, 1, 6
mip5020, 1, 7
mip5021, 1, 8
mip5022, 1, 7
mip5023, 1, 5
mip5024, 1, 4
mip5025, 1, 2
mip5026, 1, 1
mip5027, 1, 7
mip5028, 1, 2
mip5029, 1, 3
mip503, 1, 4
mip5030, 1, 4
mip5031, 1, 3
mip5032, 1, 4
mip5033, 1, 3
mip5034, 1, 6
mip5035, 1, 3
mip5036, 1, 7
mip5037, 1, 7
mip5038, 1, 2
mip5039, 1, 6
mip504, 1, 1
mip5040, 1, 8
mip5041, 1, 7
mip5042, 1, 10
mip5043, 1, 8
mip5044, 1, 3
mip5045, 1, 1
mip5046, 1, 7
mip5047, 1, 8
mip5048, 1, 4
mip5049, 1, 5
mip505, 1, 6
mip5050, 1, 9
mip5051, 1, 6
mip5052, 1, 8
mip5053, 1, 3
mip5054, 1, 7
mip5055, 1, 8
mip5056, 1, 8
mip5057, 1, 4
mip5058, 1, 5
mip5059, 1, 7
mip506, 1, 10
mip5060, 1, 2
mip5061, 1, 8
mip5062, 1, 2
mip5063, 1, 6
mip5064, 1, 3
mip5065, 1, 7
mip5066, 1, 7
mip5067, 1, 1
mip5068, 1, 10
mip5069, 1, 7
mip507, 1, 8
mip5070, 1, 7
mip5071, 1, 1
mip5072, 1, 3
mip5073, 1, 8
mip5074, 1, 6
mip5075, 1, 2
mip5076, 1, 3
mip5077, 1, 7
mip5078, 1, 10
mip5079, 1, 1
mip508, 1, 6
mip5080, 1, 1
mip5081, 1, 1
mip5082, 1, 5
mip5083, 1, 8
mip5084, 1, 7
mip5085, 1, 10
mip5086, 1, 5
mip5087, 1, 3
mip5088, 1, 4
mip5089, 1, 7
mip509, 1, 3
mip5090, 1, 6
mip5091, 1, 5
mip5092, 1, 1
mip5093, 1, 8
mip5094, 1, 5
mip5095, 1, 3
mip5096, 1, 2
mip5097, 1, 9
mip5098, 1, 1
mip5099, 1, 1
mip51, 1, 10
mip510, 1, 2
mip5100, 1, 7
mip5101, 1, 7
mip5102, 1, 4
mip5103, 1, 2
mip5104, 1, 6
mip5105, 1, 5
mip5106, 1, 8
mip5107, 1, 7
mip5108, 1, 4
mip5109, 1, 3
mip511, 1, 7
mip5110, 1, 7
mip5111, 1, 1
mip5112, 1, 6
mip5113, 1, 4
mip5114, 1, 9
mip5115, 1, 1
mip5116, 1, 6
mip5117, 1, 7
mip5118, 1, 6
mip5119, 1, 7
mip512, 1, 3
mip5120, 1, 4
mip5121, 1, 8
mip5122, 1, 4
mip5123, 1, 1
mip5124, 1, 3
mip5125, 1, 1
mip5126, 1, 8
mip5127, 1, 10
mip5128, 1, 9
mip5129, 1, 8
mip513, 1, 10
mip5130, 1, 4
mip5131, 1, 8
mip5132, 1, 1
mip5133, 1, 3
mip5134, 1, 3
mip5135, 1, 9
mip5136, 1, 8
mip5137, 1, 6
mip5138, 1, 1
mip5139, 1, 10
mip514, 1, 2
mip5140, 1, 9
mip5141, 1, 6
mip5142, 1, 10
mip5143, 1, 7
mip5144, 1, 8
mip5145, 1, 7
mip5146, 1, 7
mip5147, 1, 8
mip5148, 1, 9
mip5149, 1, 1
mip515, 1, 7
mip5150, 1, 10
mip5151, 1, 2
mip5152, 1, 6
mip5153, 1, 10
mip5154, 1, 3
mip5155, 1, 6
mip5156, 1, 7
mip5157, 1, 6
mip5158, 1, 5
mip5159, 1, 1
mip516, 1, 3
mip5160, 1, 10
mip5161, 1, 3
mip5162, 1, 7
mip5163, 1, 6
mip5164, 1, 5
mip5165, 1, 7
mip5166, 1, 10
mip5167, 1, 6
mip5168, 1, 2
mip5169, 1, 8
mip517, 1, 1
mip5170, 1, 1
mip5171, 1, 9
mip5172, 1, 3
mip5173, 1, 8
mip5174, 1, 8
mip5175, 1, 10
mip5176, 1, 8
mip5177, 1, 6
mip5178, 1, 7
mip5179, 1, 9
mip518, 1, 9
mip5180, 1, 4
mip5181, 1, 8
mip5182, 1, 9
mip5183, 1, 9
mip5184, 1, 6
mip5185, 1, 10
mip5186, 1, 9
mip5187, 1, 5
mip5188, 1, 3
mip5189, 1, 4
mip519, 1, 7
mip5190, 1, 10
mip5191, 1, 10
mip5192, 1, 6
mip5193, 1, 9
mip5194, 1, 9
mip5195, 1, 1
mip5196, 1, 4
mip5197, 1, 9
mip5198, 1, 3
mip5199, 1, 3
mip52, 1, 9
mip520, 1, 4
mip5200, 1, 5
mip5201, 1, 10
mip5202, 1, 10
mip5203, 1, 10
mip5204, 1, 5
mip5205, 1, 7
mip5206, 1, 4
mip5207, 1, 10
mip5208, 1, 3
mip5209, 1, 4
mip521, 1, 5
mip5210, 1, 3
mip5211, 1, 1
mip5212, 1, 2
mip5213, 1, 1
mip5214, 1, 7
mip5215, 1, 7
mip5216, 1, 8
mip5217, 1, 10
mip5218, 1, 3
mip5219, 1, 5
mip522, 1, 6
mip5220, 1, 7
mip5221, 1, 8
mip5222, 1, 5
mip5223, 1, 4
mip5224, 1, 4
mip5225, 1, 10
mip5226, 1, 5
mip5227, 1, 2
mip5228, 1, 1
mip5229, 1, 5
mip523, 1, 10
mip5230, 1, 5
mip5231, 1, 9
mip5232, 1, 2
mip5233, 1, 4
mip5234, 1, 3
mip5235, 1, 9
mip5236, 1, 7
mip5237, 1, 10
mip5238, 1, 8
mip5239, 1, 6
mip524, 1, 4
mip5240, 1, 8
mip5241, 1, 9
mip5242, 1, 6
mip5243, 1, 2
mip5244, 1, 4
mip5245, 1, 4
mip5246, 1, 2
mip5247, 1, 2
mip5248, 1, 1
mip5249, 1, 5
mip525, 1, 8
mip5250, 1, 2
mip5251, 1, 9
mip5252, 1, 3
mip5253, 1, 7
mip5254, 1, 9
mip5255, 1, 4
mip5256, 1, 10
mip5257, 1, 8
mip5258, 1, 3
mip5259, 1, 5
mip526, 1, 6
mip5260, 1, 5
mip5261, 1, 5
mip5262, 1, 10
mip5263, 1, 4
mip5264, 1, 4
mip5265, 1, 7
mip5266, 1, 2
mip5267, 1, 1
mip5268, 1, 9
mip5269, 1, 4
mip527, 1, 7
mip5270, 1, 1
mip5271, 1, 9
mip5272, 1, 9
mip5273, 1, 6
mip5274, 1, 6
mip5275, 1, 3
mip5276, 1, 8
mip5277, 1, 9
mip5278, 1, 2
mip5279, 1, 10
mip528, 1, 2
mip5280, 1, 2
mip5281, 1, 3
mip5282, 1, 6
mip5283, 1, 7
mip5284, 1, 7
mip5285, 1, 1
mip5286, 1, 1
mip5287, 1, 6
mip5288, 1, 5
mip5289, 1, 10
mip529, 1, 10
mip5290, 1, 4
mip5291, 1, 4
mip5292, 1, 3
mip5293, 1, 5
mip5294, 1, 4
mip5295, 1, 9
mip5296, 1, 10
mip5297, 1, 6
mip5298, 1, 8
mip5299, 1, 6
mip53, 1, 5
mip530, 1, 2
mip5300, 1, 1
mip5301, 1, 8
mip5302, 1, 6
mip5303, 1, 2
mip5304, 1, 1
mip5305, 1, 7
mip5306, 1, 4
mip5307, 1, 1
mip5308, 1, 10
mip5309, 1, 2
mip531, 1, 6
mip5310, 1, 6
mip5311, 1, 2
mip5312, 1, 5
mip5313, 1, 3
mip5314, 1, 1
mip5315, 1, 8
mip5316, 1, 10
mip5317, 1, 1
mip5318, 1, 1
mip5319, 1, 7
mip532, 1, 4
mip5320, 1, 7
mip5321, 1, 6
mip5322, 1, 4
mip5323, 1, 4
mip5324, 1, 5
mip5325, 1, 8
mip5326, 1, 8
mip5327, 1, 9
mip5328, 1, 10
mip5329, 1, 10
mip533, 1, 3
mip5330, 1, 1
mip5331, 1, 8
mip5332, 1, 4
mip5333, 1, 6
mip5334, 1, 10
mip5335, 1, 8
mip5336, 1, 10
mip5337, 1, 4
mip5338, 1, 8
mip5339, 1, 3
mip534, 1, 1
mip5340, 1, 10
mip5341, 1, 1
mip5342, 1, 1
mip5343, 1, 1
mip5344, 1, 5
mip5345, 1, 5
mip5346, 1, 5
mip5347, 1, 6
mip5348, 1, 5
mip5349, 1, 2
mip535, 1, 7
mip5350, 1, 7
mip5351, 1, 4
mip5352, 1, 8
mip5353, 1, 4
mip5354, 1, 10
mip5355, 1, 5
mip5356, 1, 3
mip5357, 1, 4
mip5358, 1, 5
mip5359, 1, 4
mip536, 1, 5
mip5360, 1, 7
mip5361, 1, 7
mip5362, 1, 5
mip5363, 1, 10
mip5364, 1, 5
mip5365, 1, 7
mip5366, 1, 3
mip5367, 1, 2
mip5368, 1, 2
mip5369, 1, 6
mip537, 1, 10
mip5370, 1, 7
mip5371, 1, 9
mip5372, 1, 6
mip5373, 1, 9
mip5374, 1, 5
mip5375, 1, 4
mip5376, 1, 10
mip5377, 1, 9
mip5378, 1, 8
mip5379, 1, 2
mip538, 1, 8
mip5380, 1, 5
mip5381, 1, 5
mip5382, 1, 9
mip5383, 1, 6
mip5384, 1, 7
mip5385, 1, 10
mip5386, 1, 10
mip5387, 1, 4
mip5388, 1, 5
mip5389, 1, 8
mip539, 1, 10
mip5390, 1, 9
mip5391, 1, 10
mip5392, 1, 9
mip5393, 1, 2
mip5394, 1, 3
mip5395, 1, 4
mip5396, 1, 6
mip5397, 1, 6
mip5398, 1, 1
mip5399, 1, 3
mip54, 1, 10
mip540, 1, 9
mip5400, 1, 8
mip5401, 1, 9
mip5402, 1, 1
mip5403, 1, 3
mip5404, 1, 7
mip5405, 1, 1
mip5406, 1, 5
mip5407, 1, 9
mip5408, 1, 7
mip5409, 1, 7
mip541, 1, 1
mip5410, 1, 6
mip5411, 1, 4
mip5412, 1, 10
mip5413, 1, 1
mip5414, 1, 7
mip5415, 1, 7
mip5416, 1, 9
mip5417, 1, 6
mip5418, 1, 8
mip5419, 1, 10
mip542, 1, 10
mip5420, 1, 3
mip5421, 1, 4
mip5422, 1, 7
mip5423, 1, 10
mip5424, 1, 6
mip5425, 1, 7
mip5426, 1, 5
mip5427, 1, 2
mip5428, 1, 5
mip5429, 1, 4
mip543, 1, 7
mip5430, 1, 9
mip5431, 1, 1
mip5432, 1, 6
mip5433, 1, 5
mip5434, 1, 2
mip5435, 1, 8
mip5436, 1, 2
mip5437, 1, 3
mip5438, 1, 3
mip5439, 1, 2
mip544, 1, 8
mip5440, 1, 3
mip5441, 1, 4
mip5442, 1, 7
mip5443, 1, 7
mip5444, 1, 1
mip5445, 1, 4
mip5446, 1, 8
mip5447, 1, 9
mip5448, 1, 4
mip5449, 1, 7
mip545, 1, 10
mip5450, 1, 4
mip5451, 1, 10
mip5452, 1, 1
mip5453, 1, 10
mip5454, 1, 8
mip5455, 1, 9
mip5456, 1, 9
mip5457, 1, 4
mip5458, 1, 10
mip5459, 1, 1
mip546, 1, 10
mip5460, 1, 9
mip5461, 1, 2
mip5462, 1, 3
mip5463, 1, 10
mip5464, 1, 4
mip5465, 1, 3
mip5466, 1, 4
mip5467, 1, 10
mip5468, 1, 5
mip5469, 1, 6
mip547, 1, 6
mip5470, 1, 9
mip5471, 1, 6
mip5472, 1, 10
mip5473, 1, 6
mip5474, 1, 10
mip5475, 1, 5
mip5476, 1, 7
mip5477, 1, 1
mip5478, 1, 5
mip5479, 1, 7
mip548, 1, 2
mip5480, 1, 5
mip5481, 1, 5
mip5482, 1, 6
mip5483, 1, 4
mip5484, 1, 10
mip5485, 1, 3
mip5486, 1, 7
mip5487, 1, 2
mip5488, 1, 5
mip5489, 1, 7
mip549, 1, 10
mip5490, 1, 3
mip5491, 1, 6
mip5492, 1, 8
mip5493, 1, 6
mip5494, 1, 7
mip5495, 1, 4
mip5496, 1, 2
mip5497, 1, 6
mip5498, 1, 7
mip5499, 1, 8
mip55, 1, 7
mip550, 1, 1
mip5500, 1, 7
mip5501, 1, 3
mip5502, 1, 9
mip5503, 1, 4
mip5504, 1, 2
mip5505, 1, 10
mip5506, 1, 9
mip5507, 1, 4
mip5508, 1, 7
mip5509, 1, 2
mip551, 1, 6
mip5510, 1, 2
mip5511, 1, 9
mip5512, 1, 10
mip5513, 1, 4
mip5514, 1, 5
mip5515, 1, 5
mip5516, 1, 4
mip5517, 1, 5
mip5518, 1, 10
mip5519, 1, 7
mip552, 1, 10
mip5520, 1, 8
mip5521, 1, 1
mip5522, 1, 5
mip5523, 1, 6
mip5524, 1, 4
mip5525, 1, 10
mip5526, 1, 7
mip5527, 1, 10
mip5528, 1, 10
mip5529, 1, 1
mip553, 1, 9
mip5530, 1, 4
mip5531, 1, 7
mip5532, 1, 7
mip5533, 1, 5
mip5534, 1, 3
mip5535, 1, 2
mip5536, 1, 5
mip5537, 1, 1
mip5538, 1, 10
mip5539, 1, 6
mip554, 1, 7
mip5540, 1, 5
mip5541, 1, 4
mip5542, 1, 2
mip5543, 1, 10
mip5544, 1, 2
mip5545, 1, 6
mip5546, 1, 5
mip5547, 1, 4
mip5548, 1, 6
mip5549, 1, 10
mip555, 1, 7
mip5550, 1, 4
mip5551, 1, 4
mip5552, 1, 7
mip5553, 1, 2
mip5554, 1, 10
mip5555, 1, 4
mip5556, 1, 5
mip5557, 1, 1
mip5558, 1, 4
mip5559, 1, 1
mip556, 1, 10
mip5560, 1, 7
mip5561, 1, 6
mip5562, 1, 5
mip5563, 1, 10
mip5564, 1, 7
mip5565, 1, 5
mip5566, 1, 9
mip5567, 1, 3
mip5568, 1, 5
mip5569, 1, 6
mip557, 1, 1
mip5570, 1, 1
mip5571, 1, 9
mip5572, 1, 1
mip5573, 1, 5
mip5574, 1, 8
mip5575, 1, 7
mip5576, 1, 3
mip5577, 1, 2
mip5578, 1, 7
mip5579, 1, 3
mip558, 1, 4
mip5580, 1, 9
mip5581, 1, 4
mip5582, 1, 2
mip5583, 1, 2
mip5584, 1, 9
mip5585, 1, 2
mip5586, 1, 2
mip5587, 1, 9
mip5588, 1, 8
mip5589, 1, 4
